upstream,downstream,downstream_j,pop,lwr,upr,samp
0.6,0.1,DS Juv = 0.2,94989194.5,30100147.725,184901026.45,1504
0.6,0.1,DS Juv = 0.3,92590524.5,28664577.45,186342759.7,1541
0.6,0.1,DS Juv = 0.4,94198325,30371150.7,194867976.85,1464
0.6,0.1,DS Juv = 0.5,93191323,32077105.4,193570985.875,1419
0.6,0.1,DS Juv = 0.6,93393850,30050399.7,199010412.125,1499
0.6,0.1,DS Juv = 0.7,99429196.5,34067574,199024457.2,1538
0.6,0.1,DS Juv = 0.8,105225667.5,34925099.65,200531825.925,1465
0.6,0.1,DS Juv = 0.9,110586006.5,35249199.625,214875716.4,1517
0.6,0.1,DS Juv = 1,111483015.5,36603323.45,226310463.95,1532
0.6,0.2,DS Juv = 0,92320839.5,28817046.7,182065864.925,1477
0.6,0.2,DS Juv = 0.1,90745442.5,27178805.5,176640606.3,1470
0.6,0.2,DS Juv = 0.2,97234428.5,27823279.5,187436002.3,1507
0.6,0.2,DS Juv = 0.3,97896551.5,30536875,190544916.75,1501
0.6,0.2,DS Juv = 0.4,92360964.5,30442606.625,187786138.625,1464
0.6,0.2,DS Juv = 0.5,108221770.5,33751829.55,190352937.95,1532
0.6,0.2,DS Juv = 0.6,99604347.5,34188542.5,207282890.55,1517
0.6,0.2,DS Juv = 0.7,103367483.5,34837245.925,205299896.5,1485
0.6,0.2,DS Juv = 0.8,101866897,35735939.975,211031227.075,1501
0.6,0.2,DS Juv = 0.9,114016680.5,36575050.425,221622424.4,1490
0.6,0.2,DS Juv = 1,113735399.5,37553019.2,226185395.775,1484
0.6,0.3,DS Juv = 0,90224309.5,26416335.95,177408515.775,1480
0.6,0.3,DS Juv = 0.1,95286479.5,31312359.475,181384623.675,1381
0.6,0.3,DS Juv = 0.2,89347428,30760873.8,186053300.825,1489
0.6,0.3,DS Juv = 0.3,100654936,31452673.5,193899280.8,1515
0.6,0.3,DS Juv = 0.4,98332206.5,30900206.725,190638137.625,1501
0.6,0.3,DS Juv = 0.5,106373182.5,31465768.525,203636984.85,1508
0.6,0.3,DS Juv = 0.6,103026557,33748395.1,205212249.475,1527
0.6,0.3,DS Juv = 0.7,109805917,34838251.05,215024823.175,1426
0.6,0.3,DS Juv = 0.8,110028248.5,37041724.125,217270269.725,1561
0.6,0.3,DS Juv = 0.9,116459260,39149692.15,218704483.85,1503
0.6,0.3,DS Juv = 1,112952935,37791748.85,224261598.425,1506
0.6,0.4,DS Juv = 0,90303413.5,29094396.35,179708315.475,1480
0.6,0.4,DS Juv = 0.1,99023207,29090614.625,188398616.875,1538
0.6,0.4,DS Juv = 0.2,102857347.5,32732127.025,189860911.825,1535
0.6,0.4,DS Juv = 0.3,99920472,30769416.825,193123136.675,1460
0.6,0.4,DS Juv = 0.4,99340897.5,32819635.225,196814748.55,1497
0.6,0.4,DS Juv = 0.5,104711093,31769488.9,196414525.025,1532
0.6,0.4,DS Juv = 0.6,106427740,32370209.775,206945225.95,1474
0.6,0.4,DS Juv = 0.7,104717607.5,32516494.125,207785420.825,1443
0.6,0.4,DS Juv = 0.8,106217212,35786830.7,210576527.55,1489
0.6,0.4,DS Juv = 0.9,110801862.5,38446399.65,217877176.625,1411
0.6,0.4,DS Juv = 1,120968361.5,38751217.35,229047386.175,1427
0.6,0.5,DS Juv = 0,93792563.5,28997838.025,179913685.9,1536
0.6,0.5,DS Juv = 0.1,92357649.5,28384181.825,191813808.025,1578
0.6,0.5,DS Juv = 0.2,99171347,30127904.75,190062049.45,1533
0.6,0.5,DS Juv = 0.3,97976746.5,30630637.825,200056977.925,1558
0.6,0.5,DS Juv = 0.4,99440602,33516324.375,196052820.1,1432
0.6,0.5,DS Juv = 0.5,100796577.5,34269946.05,200396682.925,1514
0.6,0.5,DS Juv = 0.6,105675045,35145250.225,209071149.5,1510
0.6,0.5,DS Juv = 0.7,109719298.5,36623593.45,214158714.1,1451
0.6,0.5,DS Juv = 0.8,115826729,36434923.55,220322090.35,1468
0.6,0.5,DS Juv = 0.9,116221245.5,38851569.2,221235120.625,1476
0.6,0.5,DS Juv = 1,118797046.5,39556327.075,227902390.15,1498
0.6,0.6,DS Juv = 0,100124466,31362290.625,185458346.1,1498
0.6,0.6,DS Juv = 0.1,96950214.5,32012518.025,191792170.4,1478
0.6,0.6,DS Juv = 0.2,101299701.5,31006558.875,196109956.775,1536
0.6,0.6,DS Juv = 0.3,106016544.5,29570229.05,196935224.9,1608
0.6,0.6,DS Juv = 0.4,98117186,32506333.375,200608871.325,1558
0.6,0.6,DS Juv = 0.5,108969358,32908280.9,206025607.4,1491
0.6,0.6,DS Juv = 0.6,104550880.5,36802706.85,207499379.8,1463
0.6,0.6,DS Juv = 0.7,110627366.5,34784588.8,209135412.525,1459
0.6,0.6,DS Juv = 0.8,117888897,37558569.5,222500082.825,1519
0.6,0.6,DS Juv = 0.9,116692003,39520437.125,225421319.525,1492
0.6,0.6,DS Juv = 1,116260521.5,41084843,234403224.15,1521
0.6,0.7,DS Juv = 0,96067112,30830614.725,191556069.375,1462
0.6,0.7,DS Juv = 0.1,95985596,31506475.775,199112165,1474
0.6,0.7,DS Juv = 0.2,105863485,32019412.4,192969720.85,1512
0.6,0.7,DS Juv = 0.3,100713931,32484912.725,201492110.925,1464
0.6,0.7,DS Juv = 0.4,103988337.5,32716796.275,205860710.7,1508
0.6,0.7,DS Juv = 0.5,110025513.5,34945741.95,213579834.4,1463
0.6,0.7,DS Juv = 0.6,110672511.5,35383048.125,209224473.625,1450
0.6,0.7,DS Juv = 0.7,113995182,37591954.5,217230080.075,1474
0.6,0.7,DS Juv = 0.8,115443398.5,39197239.4,226574720.9,1484
0.6,0.7,DS Juv = 0.9,118762358.5,43081296.325,228432336.55,1446
0.6,0.7,DS Juv = 1,123977400,41724099.55,243514064.85,1504
0.6,0.8,DS Juv = 0,95900665.5,32185286.2,195815758.9,1497
0.6,0.8,DS Juv = 0.1,101471616,32864555.475,195042589.275,1538
0.6,0.8,DS Juv = 0.2,107663452.5,33882565.7,197165076.675,1470
0.6,0.8,DS Juv = 0.3,105899744,33407682.225,202334149.175,1460
0.6,0.8,DS Juv = 0.4,106292598.5,34442566.1,205215354.875,1516
0.6,0.8,DS Juv = 0.5,115443532.5,37485132.075,213643599.575,1483
0.6,0.8,DS Juv = 0.6,109692741,34799829.075,214932252.025,1531
0.6,0.8,DS Juv = 0.7,117728844,38701383.375,224684742.2,1474
0.6,0.8,DS Juv = 0.8,120377922.5,41037907.95,229107482.625,1497
0.6,0.8,DS Juv = 0.9,125521385,43337320.55,240732569.5,1519
0.6,0.8,DS Juv = 1,129937024,41974620.475,247000056.4,1556
0.6,0.9,DS Juv = 0,98633513,33154239.375,195456144.275,1497
0.6,0.9,DS Juv = 0.1,97274615.5,30923024.475,205188342.05,1468
0.6,0.9,DS Juv = 0.2,102963707,35186966.775,199766292.4,1484
0.6,0.9,DS Juv = 0.3,104677712,33173997.475,208966762.1,1567
0.6,0.9,DS Juv = 0.4,106729740,33823451.15,209790099.875,1512
0.6,0.9,DS Juv = 0.5,111297229,36501653,217146374.175,1466
0.6,0.9,DS Juv = 0.6,116488724.5,39793150.475,222190307.875,1472
0.6,0.9,DS Juv = 0.7,116957191.5,38368456.5,230171455.475,1547
0.6,0.9,DS Juv = 0.8,118948683,40613971.8,236533924.4,1418
0.6,0.9,DS Juv = 0.9,124550632,41096940.35,241157706.35,1510
0.6,0.9,DS Juv = 1,126766719,46542965.4,259616799.575,1501
0.6,1,DS Juv = 0,99329030.5,31594971.95,208650759.525,1450
0.6,1,DS Juv = 0.1,110272928,33980360.825,207132996.675,1488
0.6,1,DS Juv = 0.2,102491925,33797602.825,206285269.975,1476
0.6,1,DS Juv = 0.3,112475558.5,35618430.325,209515710.075,1501
0.6,1,DS Juv = 0.4,112908763.5,37136426.5,220723311.075,1494
0.6,1,DS Juv = 0.5,108286846,36686481.925,223559267.275,1516
0.6,1,DS Juv = 0.6,117699369.5,38218160.7,235036531.675,1503
0.6,1,DS Juv = 0.7,124432213.5,42047134.175,238040442.575,1522
0.6,1,DS Juv = 0.8,129041274.5,43174242.35,248189072.975,1438
0.6,1,DS Juv = 0.9,131317450.5,43883570.625,256353995.425,1426
0.6,1,DS Juv = 1,137444929.5,47302649.875,260214822.6,1547
0.7,0,DS Juv = 0,90382814.5,25254037.125,169268314.7,1503
0.7,0,DS Juv = 0.1,89047732.5,24515971.35,177160676.55,1561
0.7,0,DS Juv = 0.2,87258194.5,26565789.575,177768711.45,1633
0.7,0,DS Juv = 0.3,87243178,25870928.3,181741874.95,1485
0.7,0,DS Juv = 0.4,95174074.5,28692468.7,190059970.4,1485
0.7,0,DS Juv = 0.5,93082641.5,28700227.9,192332090.325,1535
0.7,0,DS Juv = 0.6,94057912,31433579.725,193002669.175,1510
0.7,0,DS Juv = 0.7,104304445,31001465.475,199372147.175,1530
0.7,0,DS Juv = 0.8,110301193.5,32066912.9,206396165.6,1532
0.7,0,DS Juv = 0.9,107656131,32548535.475,214616180.675,1515
0.7,0,DS Juv = 1,115501481.5,39482663.95,228713015.85,1557
0.7,0.1,DS Juv = 0,88468073,26063027.975,175132181.4,1478
0.7,0.1,DS Juv = 0.1,85717513,24514917.225,179663426.4,1527
0.7,0.1,DS Juv = 0.2,90535121.5,26194949.475,182555588.4,1566
0.7,0.1,DS Juv = 0.3,92002414.5,26008227.175,184170849.675,1527
0.7,0.1,DS Juv = 0.4,94780098.5,28579243.925,189779130.7,1520
0.7,0.1,DS Juv = 0.5,103468465.5,30129346.475,191112455.975,1491
0.7,0.1,DS Juv = 0.6,104962681.5,32306575.75,203410827.95,1498
0.7,0.1,DS Juv = 0.7,95788972,31638447.225,201543643.175,1510
0.7,0.1,DS Juv = 0.8,106863486.5,33477882.1,213839980.225,1568
0.7,0.1,DS Juv = 0.9,114862727,38809940.525,220722743.2,1511
0.7,0.1,DS Juv = 1,120620249,41038836.35,224896225.375,1464
0.7,0.2,DS Juv = 0,89427100,26367690.825,171258966.875,1547
0.7,0.2,DS Juv = 0.1,89903034,26268389.6,179158009.125,1563
0.7,0.2,DS Juv = 0.2,86200860,26081023.45,180603555.525,1481
0.7,0.2,DS Juv = 0.3,95913015.5,28208246.65,179424156.75,1473
0.7,0.2,DS Juv = 0.4,92568046.5,29267522.7,185434461.45,1546
0.7,0.2,DS Juv = 0.5,100058425,29619943,198755510.875,1502
0.7,0.2,DS Juv = 0.6,100617827,28861896.75,195389805.175,1459
0.7,0.2,DS Juv = 0.7,103227309,34758431,204729798.725,1497
0.7,0.2,DS Juv = 0.8,109028705,34744157.1,208916648.2,1530
0.7,0.2,DS Juv = 0.9,116385548,36330858.75,230420488.2,1481
0.7,0.2,DS Juv = 1,124004200,39119063.225,237575174.15,1503
0.7,0.3,DS Juv = 0,85643609,24522504.75,176395415,1441
0.7,0.3,DS Juv = 0.1,93473563,27466081.325,181445150.575,1498
0.7,0.3,DS Juv = 0.2,92483824.5,27956009.65,184097128.575,1486
0.7,0.3,DS Juv = 0.3,96486980.5,30111627.575,184007983.175,1552
0.7,0.3,DS Juv = 0.4,102896462.5,30379136.225,195218637.175,1450
0.7,0.3,DS Juv = 0.5,102299831.5,31694853.825,196572421.6,1468
0.7,0.3,DS Juv = 0.6,100575071.5,33261272.9,199200675.675,1518
0.7,0.3,DS Juv = 0.7,101733411.5,32526117.15,219402885.375,1527
0.7,0.3,DS Juv = 0.8,113103178,36068243.425,215421464.4,1479
0.7,0.3,DS Juv = 0.9,117829558.5,37566510.55,226775396.65,1543
0.7,0.3,DS Juv = 1,121698087.5,40390440.225,233699962.75,1493
0.7,0.4,DS Juv = 0,94847459.5,26872546.55,183264974.8,1494
0.7,0.4,DS Juv = 0.1,92204472.5,28484584.1,187853756.65,1480
0.7,0.4,DS Juv = 0.2,94583967,28591289.7,182766884.6,1435
0.7,0.4,DS Juv = 0.3,99425835,30743569.725,187710788.675,1502
0.7,0.4,DS Juv = 0.4,98909231,28684293.525,193536586.8,1543
0.7,0.4,DS Juv = 0.5,96129387.5,29590367.15,197114487.45,1525
0.7,0.4,DS Juv = 0.6,106650332,31742365.25,203445850.275,1453
0.7,0.4,DS Juv = 0.7,111498391,32105180.575,214904499.65,1482
0.7,0.4,DS Juv = 0.8,111282540,34865424.875,215151416.475,1571
0.7,0.4,DS Juv = 0.9,115786919,38577351,222573528.525,1446
0.7,0.4,DS Juv = 1,122808869.5,39603204.45,241182728.85,1429
0.7,0.5,DS Juv = 0,90080475,28467064.675,181915917.65,1534
0.7,0.5,DS Juv = 0.1,97882464.5,28105323.125,188060927.625,1520
0.7,0.5,DS Juv = 0.2,93609015.5,28338297.325,189120290.35,1501
0.7,0.5,DS Juv = 0.3,99237354.5,30316077.725,197407015.95,1534
0.7,0.5,DS Juv = 0.4,98316213,31874122.8,201247638.6,1526
0.7,0.5,DS Juv = 0.5,99800658,32393844.6,208879295.125,1442
0.7,0.5,DS Juv = 0.6,108400879,32437281.575,206447809.575,1480
0.7,0.5,DS Juv = 0.7,109923625,35616360.325,212891105.575,1558
0.7,0.5,DS Juv = 0.8,113504818.5,37239043.75,216992840.75,1548
0.7,0.5,DS Juv = 0.9,119882015,39346832.95,234113301.825,1388
0.7,0.5,DS Juv = 1,126573368,40847369.525,246496694.5,1561
0.7,0.6,DS Juv = 0,88025116,26864671,187074847.7,1460
0.7,0.6,DS Juv = 0.1,97776480.5,28847335.175,191317160.675,1476
0.7,0.6,DS Juv = 0.2,96437675,30507344.45,192941177.275,1494
0.7,0.6,DS Juv = 0.3,103233029.5,30727385.725,195144479.325,1513
0.7,0.6,DS Juv = 0.4,101996532,32333829.95,195054740.675,1517
0.7,0.6,DS Juv = 0.5,103879704,30561993.7,202445721.475,1494
0.7,0.6,DS Juv = 0.6,107290564.5,34903365.95,211655336.125,1449
0.7,0.6,DS Juv = 0.7,108342030,35450613.15,214799480.175,1556
0.7,0.6,DS Juv = 0.8,117241125,35042211.95,227410568.2,1542
0.7,0.6,DS Juv = 0.9,120198500,37300898.425,233590445.475,1537
0.7,0.6,DS Juv = 1,134588746,41751027.5,248364303.025,1491
0.7,0.7,DS Juv = 0,92119248.5,27840932.45,185935326.075,1612
0.7,0.7,DS Juv = 0.1,100315254,28656310.85,192369959.15,1501
0.7,0.7,DS Juv = 0.2,96146677.5,29464431.45,192772999.575,1462
0.7,0.7,DS Juv = 0.3,100765732.5,31788252.425,197377252.475,1438
0.7,0.7,DS Juv = 0.4,104637065,33159464.525,204138712.575,1483
0.7,0.7,DS Juv = 0.5,102305102,34455952.5,205564988.85,1491
0.7,0.7,DS Juv = 0.6,112037964.5,34102318.7,216461282.825,1494
0.7,0.7,DS Juv = 0.7,112000280,38487313.15,220079940.325,1544
0.7,0.7,DS Juv = 0.8,122805538,39768902.95,230467996.9,1531
0.7,0.7,DS Juv = 0.9,120436295,38689461.75,236180570.25,1466
0.7,0.7,DS Juv = 1,132396751.5,45204287.775,249979754.925,1536
0.7,0.8,DS Juv = 0,96407180,31685614.275,187901799,1589
0.7,0.8,DS Juv = 0.1,102236158,30339008.375,202768107.825,1511
0.7,0.8,DS Juv = 0.2,104328404.5,32772367.85,199942999.8,1500
0.7,0.8,DS Juv = 0.3,101768062,32768105.05,210999043.325,1486
0.7,0.8,DS Juv = 0.4,105362791.5,33093351.375,206894919.35,1477
0.7,0.8,DS Juv = 0.5,110704104.5,33467021.525,218053208.8,1581
0.7,0.8,DS Juv = 0.6,116000690,37056398.5,217920864.525,1512
0.7,0.8,DS Juv = 0.7,117466865,38608618.2,222698247.225,1542
0.7,0.8,DS Juv = 0.8,123773184,40775102.7,235960908.025,1523
0.7,0.8,DS Juv = 0.9,126742744.5,42752601.95,256121920.95,1487
0.7,0.8,DS Juv = 1,129049068.5,46153430.775,262020328,1528
0.7,0.9,DS Juv = 0,98467994.5,27521862.3,199203065.275,1479
0.7,0.9,DS Juv = 0.1,102814526,32175024.05,200263527.8,1482
0.7,0.9,DS Juv = 0.2,101432395,32850148.05,209054336.875,1521
0.7,0.9,DS Juv = 0.3,106683007.5,29918405.575,216044239.375,1586
0.7,0.9,DS Juv = 0.4,105996831.5,33829849.8,218914138.925,1409
0.7,0.9,DS Juv = 0.5,110093348,36274696.675,217631221,1566
0.7,0.9,DS Juv = 0.6,120535749,35000243.225,233742224.225,1535
0.7,0.9,DS Juv = 0.7,113018891.5,40351193.675,237091552.1,1537
0.7,0.9,DS Juv = 0.8,121089899.5,39191405.1,240301714.4,1508
0.7,0.9,DS Juv = 0.9,133313205.5,44864429.175,260474980.525,1504
0.7,0.9,DS Juv = 1,144682706,48375082.575,266064566.675,1513
0.7,1,DS Juv = 0,99830391.5,32461514.7,203060334.525,1499
0.7,1,DS Juv = 0.1,104029969.5,34098410.525,206255880.675,1504
0.7,1,DS Juv = 0.2,105181364.5,35307067.65,207422666.875,1479
0.7,1,DS Juv = 0.3,111490297,33973709.3,214549168.275,1521
0.7,1,DS Juv = 0.4,114150145,37577326.5,221433907.425,1449
0.7,1,DS Juv = 0.5,107302033,37775986.325,228512537.225,1490
0.7,1,DS Juv = 0.6,120948399,41019731.7,235778288.125,1461
0.7,1,DS Juv = 0.7,117030597,40367173.7,242542470.325,1493
0.7,1,DS Juv = 0.8,131305973.5,42742023.05,256787867.55,1500
0.7,1,DS Juv = 0.9,135112247,45602115.8,275086445.875,1481
0.7,1,DS Juv = 1,140654787.5,51006025.55,277928912.6,1464
0.8,0,DS Juv = 0,81590015,22475932.125,171697235.65,1493
0.8,0,DS Juv = 0.1,88271864,24084739.225,168804379.475,1461
0.8,0,DS Juv = 0.2,84039145,24020685.575,174244385.8,1462
0.8,0,DS Juv = 0.3,90253178,25783338.075,176344931.05,1514
0.8,0,DS Juv = 0.4,93281686,26656863.225,185796723.075,1537
0.8,0,DS Juv = 0.5,97150014,28378030.8,186033309.05,1465
0.8,0,DS Juv = 0.6,95620774.5,29398838.225,192070326.75,1465
0.8,0,DS Juv = 0.7,101012465,30002179.125,203931040.75,1563
0.8,0,DS Juv = 0.8,97539958,30395428.65,198616526.4,1466
0.8,0,DS Juv = 0.9,114998808,37084244.225,223739415.7,1518
0.8,0,DS Juv = 1,124110054,37711768.675,239752113.475,1545
0.8,0.1,DS Juv = 0,83511584.5,25016215.55,166902950.65,1477
0.8,0.1,DS Juv = 0.1,82799785.5,23339468.125,171298078.725,1528
0.8,0.1,DS Juv = 0.2,88533330,24888855.35,172321401.6,1488
0.8,0.1,DS Juv = 0.3,93476783,25236301.05,174795135.65,1573
0.8,0.1,DS Juv = 0.4,96117743,28722607.075,189287514.825,1521
0.8,0.1,DS Juv = 0.5,96515136,28513627.9,188320795.6,1478
0.8,0.1,DS Juv = 0.6,100796920.5,29614836.375,192890104.825,1460
0.8,0.1,DS Juv = 0.7,101900970.5,29390817.325,199206644.575,1473
0.8,0.1,DS Juv = 0.8,106553188,32041704.75,211818297.975,1488
0.8,0.1,DS Juv = 0.9,113352631.5,36621033.9,223264238.575,1497
0.8,0.1,DS Juv = 1,121017685,39339671.05,233325270.075,1530
0.8,0.2,DS Juv = 0,82044863.5,22988201.9,175773895.55,1539
0.8,0.2,DS Juv = 0.1,88208752,24771653.825,177192324.875,1548
0.8,0.2,DS Juv = 0.2,90530754,26258527.65,181053317.45,1473
0.8,0.2,DS Juv = 0.3,85860387.5,26758804.35,181425708.1,1449
0.8,0.2,DS Juv = 0.4,90568301.5,28043966.8,184364807.325,1509
0.8,0.2,DS Juv = 0.5,93923488,27052536.55,190643887.375,1475
0.8,0.2,DS Juv = 0.6,97829630.5,29343594.275,195879676.225,1541
0.8,0.2,DS Juv = 0.7,104036410.5,31009185,201050341.65,1460
0.8,0.2,DS Juv = 0.8,112739692,34830777.35,215974895.05,1509
0.8,0.2,DS Juv = 0.9,119554174.5,35153851.15,224677301.4,1493
0.8,0.2,DS Juv = 1,122722392.5,41217621.625,244222880.95,1477
0.8,0.3,DS Juv = 0,81446672.5,26105138.925,175408842.225,1440
0.8,0.3,DS Juv = 0.1,90978758,26654711.225,177776454.85,1489
0.8,0.3,DS Juv = 0.2,92845851.5,26855864.35,179427959.225,1541
0.8,0.3,DS Juv = 0.3,93996878.5,26681981.25,181316761.175,1584
0.8,0.3,DS Juv = 0.4,95370756,26850894.075,190286070.525,1510
0.8,0.3,DS Juv = 0.5,98174479,30169911.1,196201700.825,1534
0.8,0.3,DS Juv = 0.6,97248496.5,27887331.4,198694329.4,1508
0.8,0.3,DS Juv = 0.7,115046562,33409567.725,214523524.675,1461
0.8,0.3,DS Juv = 0.8,105597765.5,33689354.65,218718689.4,1474
0.8,0.3,DS Juv = 0.9,122092204.5,37208830.825,223173224.625,1448
0.8,0.3,DS Juv = 1,125839458,40170241.8,251853164.275,1550
0.8,0.4,DS Juv = 0,86012873.5,24826009.3,176480992.5,1478
0.8,0.4,DS Juv = 0.1,89013161,27330890.925,169000654.7,1524
0.8,0.4,DS Juv = 0.2,89981175.5,28325463.925,178140320.2,1479
0.8,0.4,DS Juv = 0.3,89260481.5,26220170.65,180533779.325,1574
0.8,0.4,DS Juv = 0.4,95736708,26917948.15,192600171.3,1493
0.8,0.4,DS Juv = 0.5,103074468,28973656.275,192117729.75,1504
0.8,0.4,DS Juv = 0.6,100843942.5,31734490.775,194606305.225,1465
0.8,0.4,DS Juv = 0.7,107693993,31978304.975,210488271.225,1475
0.8,0.4,DS Juv = 0.8,119320568.5,35324191.325,224384885.425,1453
0.8,0.4,DS Juv = 0.9,121446865.5,38205270.075,247348299.575,1501
0.8,0.4,DS Juv = 1,131185254.5,40310150.4,246721320.175,1465
0.8,0.5,DS Juv = 0,89781341,28140341.45,183999560.525,1462
0.8,0.5,DS Juv = 0.1,91433952.5,26346410.9,180551161.7,1490
0.8,0.5,DS Juv = 0.2,93475388,29600872.35,190084665.225,1457
0.8,0.5,DS Juv = 0.3,93983235,29238436.55,188471535.225,1475
0.8,0.5,DS Juv = 0.4,102022988.5,29298501.425,193398241.85,1502
0.8,0.5,DS Juv = 0.5,101961125.5,32328064.55,203512061.975,1463
0.8,0.5,DS Juv = 0.6,102731792,30568867.3,203437442.625,1542
0.8,0.5,DS Juv = 0.7,107524938,35399348.3,221331371.15,1496
0.8,0.5,DS Juv = 0.8,111431137,36167819.075,229898679.525,1496
0.8,0.5,DS Juv = 0.9,124952930,38852109.275,238807242.1,1503
0.8,0.5,DS Juv = 1,123878641,39795312.875,256934862.15,1468
0.8,0.6,DS Juv = 0,90617903,27292068.15,188522915.8,1535
0.8,0.6,DS Juv = 0.1,95223516.5,27793871.025,181454298.9,1493
0.8,0.6,DS Juv = 0.2,96549993.5,27143603.05,187356822.375,1461
0.8,0.6,DS Juv = 0.3,100563641,30849426.65,189863538.45,1531
0.8,0.6,DS Juv = 0.4,100165346,29353391.875,197895431.65,1586
0.8,0.6,DS Juv = 0.5,100741320,30855844.05,200054106,1478
0.8,0.6,DS Juv = 0.6,105411910.5,31253716.6,206941315.725,1534
0.8,0.6,DS Juv = 0.7,111091221,34198019.675,216885723.1,1508
0.8,0.6,DS Juv = 0.8,119213993,37175234.35,229111447.925,1455
0.8,0.6,DS Juv = 0.9,119294851,39858773.9,246649298.125,1539
0.8,0.6,DS Juv = 1,133036802,43618733.275,260059437.75,1530
0.8,0.7,DS Juv = 0,97426500,27317751.8,189752245.55,1487
0.8,0.7,DS Juv = 0.1,93262897,29071529.525,182429935.6,1485
0.8,0.7,DS Juv = 0.2,96893807.5,27839463.275,192248480.4,1492
0.8,0.7,DS Juv = 0.3,98842214.5,30990806.825,199348455.55,1542
0.8,0.7,DS Juv = 0.4,100555383,30277235.475,198456960.425,1583
0.8,0.7,DS Juv = 0.5,109132730,32224580.425,204191495.625,1564
0.8,0.7,DS Juv = 0.6,106249685.5,33260494.875,215809827.7,1487
0.8,0.7,DS Juv = 0.7,115543250,35040589.75,215191911.45,1492
0.8,0.7,DS Juv = 0.8,115076761.5,36193587.85,241090415.975,1496
0.8,0.7,DS Juv = 0.9,130250530.5,42541544.925,245620959.55,1478
0.8,0.7,DS Juv = 1,134438916.5,45533569.55,266019470.1,1461
0.8,0.8,DS Juv = 0,95696971.5,28824555.05,185170906.375,1508
0.8,0.8,DS Juv = 0.1,92081532.5,28139959.7,183020466.325,1504
0.8,0.8,DS Juv = 0.2,103059930.5,30140592.975,190996804.05,1522
0.8,0.8,DS Juv = 0.3,107475417.5,32945325.15,206970959.625,1492
0.8,0.8,DS Juv = 0.4,109368770.5,31051938.9,206308486.65,1469
0.8,0.8,DS Juv = 0.5,108736148.5,32767965.4,211845978.025,1502
0.8,0.8,DS Juv = 0.6,103387213.5,34367449.5,225346602.075,1508
0.8,0.8,DS Juv = 0.7,118572271,37077298.775,229681078.925,1530
0.8,0.8,DS Juv = 0.8,124357420.5,41396735.65,240871703.35,1483
0.8,0.8,DS Juv = 0.9,132527178.5,42919745.55,262741302.125,1505
0.8,0.8,DS Juv = 1,146164014,47902200.6,277571887.1,1592
0.8,0.9,DS Juv = 0,99114515.5,26320202.85,197228504.6,1571
0.8,0.9,DS Juv = 0.1,101906477,30863088.2,202760501.025,1582
0.8,0.9,DS Juv = 0.2,104783266,31247345.95,200988450.925,1607
0.8,0.9,DS Juv = 0.3,101791678,31791831.5,210136786.525,1492
0.8,0.9,DS Juv = 0.4,104800029,32347486.35,210222085.425,1487
0.8,0.9,DS Juv = 0.5,115505701.5,34385488.225,218654753.15,1407
0.8,0.9,DS Juv = 0.6,121256591.5,36390299.975,231636601.575,1498
0.8,0.9,DS Juv = 0.7,114736773,35995909.05,235639461.35,1457
0.8,0.9,DS Juv = 0.8,136367007,44277599.825,257517643.775,1533
0.8,0.9,DS Juv = 0.9,145044006,46758667.625,270286870.525,1535
0.8,0.9,DS Juv = 1,157151930,53831218.025,290685008.8,1505
0.8,1,DS Juv = 0,105014176,31464642.1,201710463.875,1579
0.8,1,DS Juv = 0.1,103776887,32324136.4,204688166.15,1500
0.8,1,DS Juv = 0.2,104468351.5,34909224.475,209965594.75,1504
0.8,1,DS Juv = 0.3,108841353.5,32715606.9,215103902.875,1491
0.8,1,DS Juv = 0.4,108402090,34798953.7,225520168.975,1477
0.8,1,DS Juv = 0.5,118891901.5,37439838.625,232840150.2,1484
0.8,1,DS Juv = 0.6,128521235.5,40755757.125,243537605.325,1491
0.8,1,DS Juv = 0.7,129753177.5,41273358.5,250910936.3,1506
0.8,1,DS Juv = 0.8,137209673.5,46610834.2,271180292.625,1510
0.8,1,DS Juv = 0.9,157760509.5,50286500.55,294195952.25,1531
0.8,1,DS Juv = 1,157474670.5,54590141.475,310277803.65,1512
0.9,0,DS Juv = 0,79427402.5,23953699.05,158095483.4,1491
0.9,0,DS Juv = 0.1,76787748.5,22086083.2,164338455.175,1447
0.9,0,DS Juv = 0.2,82974266,25240611.9,169895605,1565
0.9,0,DS Juv = 0.3,82157913.5,23780928.525,178665094.1,1527
0.9,0,DS Juv = 0.4,90269521,23751125.675,174758390.1,1503
0.9,0,DS Juv = 0.5,90929040,26260660.75,185999845.225,1586
0.9,0,DS Juv = 0.6,99287856.5,29071471.075,199184611.875,1465
0.9,0,DS Juv = 0.7,96270912.5,29476923.575,205035755.175,1538
0.9,0,DS Juv = 0.8,109069335,30508077.775,214754866.275,1525
0.9,0,DS Juv = 0.9,117373530,34934062.225,223491132.7,1479
0.9,0,DS Juv = 1,132039627,40913484.925,252615052.9,1540
0.9,0.1,DS Juv = 0,81745770,23831039.45,162640217.35,1488
0.9,0.1,DS Juv = 0.1,81421267,22864784.225,166552759.775,1438
0.9,0.1,DS Juv = 0.2,85341560,23738929.45,167743567.725,1515
0.9,0.1,DS Juv = 0.3,89666118,24442884.1,170466178.275,1489
0.9,0.1,DS Juv = 0.4,93847534.5,26753061.25,184593608.15,1485
